Member ID,Signup Date,Last Login Date,Refunds,Total Amount,Credit Amount,First Order Date,Last Order Date
1324295,12/20/2021,6/7/2022,1,-201.69,NULL,6/20/2022,6/20/2022
1324455,12/21/2021,6/1/2023,1,-330.34,NULL,8/9/2022,8/9/2022
1324595,12/21/2021,6/1/2023,1,-304.43,NULL,12/14/2022,12/14/2022
1324623,12/21/2021,5/31/2023,1,-192.53,-10,1/29/2022,1/29/2022
1324757,12/21/2021,4/23/2023,2,-150.95,-10,1/14/2022,3/2/2022
1324847,12/21/2021,7/31/2022,1,-106.16,-10,1/18/2022,1/18/2022
1324850,12/21/2021,5/28/2023,1,-249.05,NULL,4/24/2023,4/24/2023
1324940,12/21/2021,5/23/2023,9,-5537.7,-10,1/27/2022,2/15/2023
1324978,12/21/2021,5/29/2023,2,-621.27,-10,8/8/2022,10/14/2022
1325003,12/21/2021,8/17/2022,1,-2856.48,NULL,3/25/2022,3/25/2022
1325007,12/21/2021,2/8/2023,1,-48.79,-10,8/31/2022,8/31/2022
1325024,12/21/2021,3/4/2023,1,-110.92,NULL,2/13/2023,2/13/2023
1325071,12/21/2021,6/1/2023,1,-147.47,NULL,6/1/2023,6/1/2023
1325288,12/22/2021,12/26/2021,1,-1091.79,-10,12/26/2021,12/26/2021
1325316,12/22/2021,4/1/2023,1,-1378.61,-10,1/14/2022,1/14/2022
1325435,12/22/2021,10/28/2022,1,-336.53,NULL,10/1/2022,10/1/2022
1325480,12/22/2021,4/15/2023,1,-74.87,-10,3/21/2022,3/21/2022
1325526,12/22/2021,5/30/2023,1,-174.27,NULL,1/10/2023,1/10/2023
1325579,12/22/2021,8/18/2022,1,-420.6,NULL,8/18/2022,8/18/2022
1325633,12/22/2021,11/4/2022,1,-168.87,NULL,12/23/2021,12/23/2021
1325711,12/22/2021,9/3/2022,1,0,NULL,1/15/2022,1/15/2022
1325866,12/23/2021,2/14/2023,1,-225.41,-10,2/4/2022,2/4/2022
1326115,12/23/2021,3/28/2023,1,-93.46,-10,3/10/2022,3/10/2022
1326176,12/23/2021,9/27/2022,1,-1221.66,NULL,12/24/2021,12/24/2021
1326187,12/23/2021,1/12/2023,1,-594.44,-95,6/6/2022,6/6/2022
1326372,12/23/2021,5/3/2023,1,-283.81,NULL,1/31/2022,1/31/2022
1326410,12/23/2021,4/27/2023,3,-1012.87,-10,12/24/2021,1/14/2022
1326472,12/23/2021,5/1/2022,1,-287.11,NULL,5/1/2022,5/1/2022
1326588,12/23/2021,3/16/2022,1,-291.3,-10,5/24/2022,5/24/2022
1326603,12/24/2021,12/24/2021,1,-555.62,-10,12/24/2021,12/24/2021
1326613,12/24/2021,10/31/2022,3,-1642.21,NULL,3/13/2022,6/22/2022
1326943,12/24/2021,4/10/2023,2,-1198.51,-10,12/25/2021,12/29/2021
1326984,12/24/2021,6/1/2023,1,0,-20,1/27/2022,1/27/2022
1326993,12/24/2021,5/27/2023,2,-315.23,NULL,3/13/2022,6/1/2022
1327027,12/24/2021,9/28/2022,1,-222.07,NULL,11/18/2022,11/18/2022
1327032,12/24/2021,5/30/2023,1,-379.1,-30,1/25/2022,1/25/2022
1327055,12/24/2021,5/28/2023,1,-575.64,NULL,4/15/2023,4/15/2023
1327114,12/24/2021,4/26/2023,1,-29.77,NULL,2/15/2023,2/15/2023
1327145,12/24/2021,3/13/2023,1,-215.26,-10,4/14/2022,4/14/2022
1327160,12/24/2021,6/1/2023,4,-8494.28,NULL,9/20/2022,4/19/2023
1327203,12/24/2021,5/22/2023,1,-617.08,NULL,2/2/2023,2/2/2023
1327485,12/25/2021,5/26/2023,1,-273.12,NULL,6/7/2022,6/7/2022
1327553,12/25/2021,5/6/2023,1,-2668.41,NULL,7/5/2022,7/5/2022
1327556,12/25/2021,10/9/2022,1,-561.62,NULL,9/11/2022,9/11/2022
1327582,12/25/2021,3/16/2022,1,-647.61,-10,2/5/2022,2/5/2022
1327691,12/25/2021,9/26/2022,1,-408.73,NULL,7/20/2022,7/20/2022
1327730,12/25/2021,5/12/2023,1,-474.49,-10,1/8/2022,1/8/2022
1327791,12/25/2021,5/29/2023,4,-926.09,-10,2/19/2023,5/22/2023
1327915,12/25/2021,7/10/2022,1,-232.42,-20,3/29/2022,3/29/2022
1328059,12/26/2021,4/27/2022,1,-59.89,NULL,3/21/2022,3/21/2022
1328169,12/26/2021,5/4/2023,3,-4573.01,-10,3/13/2022,1/5/2023
1328299,12/26/2021,6/1/2023,2,-1166.14,NULL,7/30/2022,8/24/2022
1328409,12/26/2021,5/26/2023,1,-88.54,-20,1/27/2022,1/27/2022
1328438,12/26/2021,6/1/2023,1,-65.15,-10,8/31/2022,8/31/2022
1328482,12/26/2021,5/31/2023,1,-136.95,NULL,12/22/2022,12/22/2022
1328534,12/26/2021,3/30/2023,1,-825.06,-10,1/1/2022,1/1/2022
1328537,12/26/2021,11/20/2022,1,-168.39,NULL,10/20/2022,10/20/2022
1328662,12/26/2021,5/23/2023,2,-232.36,NULL,7/17/2022,3/8/2023
1328720,12/26/2021,5/25/2023,2,-544.42,NULL,2/24/2023,2/26/2023
1328793,12/27/2021,6/1/2023,9,-4321.39,-45,4/12/2022,5/22/2023
1328888,12/27/2021,3/12/2022,2,-1846.11,-10,1/23/2022,2/22/2022
1328939,12/27/2021,5/30/2023,1,-88.67,NULL,2/20/2022,2/20/2022
1328972,12/27/2021,5/30/2023,1,-432.81,NULL,2/24/2023,2/24/2023
1329041,12/27/2021,5/7/2023,3,-1034.4,NULL,3/20/2022,3/5/2023
1329147,12/27/2021,3/31/2023,2,-483.77,NULL,6/9/2022,6/9/2022
1329192,12/27/2021,4/24/2023,1,-245.73,NULL,3/21/2023,3/21/2023
1329200,12/27/2021,5/23/2023,1,-223.89,NULL,11/1/2022,11/1/2022
1329298,12/27/2021,5/31/2023,1,-199.4,NULL,2/27/2023,2/27/2023
1329374,12/27/2021,5/31/2023,1,-46.03,NULL,2/20/2022,2/20/2022
1329480,12/27/2021,5/28/2023,4,-1407.14,-30,3/4/2022,5/7/2023
1329547,12/27/2021,6/2/2023,1,-105.49,-10,3/21/2022,3/21/2022
1329562,12/27/2021,1/27/2023,1,-450.84,NULL,6/23/2022,6/23/2022
1329893,12/28/2021,12/28/2022,1,-132.2,NULL,6/20/2022,6/20/2022
1330012,12/28/2021,5/5/2022,1,-183.4,-10,3/1/2022,3/1/2022
1330047,12/28/2021,6/1/2023,1,-323.87,NULL,5/2/2023,5/2/2023
1330115,12/28/2021,11/9/2022,1,-478.76,-10,12/29/2021,12/29/2021
1330120,12/28/2021,4/20/2023,1,-400.4,-10,3/5/2022,3/5/2022
1330291,12/28/2021,3/31/2023,1,-149.68,NULL,11/30/2022,11/30/2022
1330382,12/28/2021,5/13/2023,1,-884.06,-10,2/16/2022,2/16/2022
1330385,12/28/2021,12/31/2022,1,-378.99,-10,2/10/2022,2/10/2022
1330402,12/28/2021,5/30/2023,2,-2019.37,NULL,5/13/2022,5/20/2022
1330406,12/28/2021,5/27/2023,1,-496.92,-10,2/24/2022,2/24/2022
1330456,12/28/2021,4/24/2023,1,-974.17,NULL,6/4/2022,6/4/2022
1330608,12/28/2021,6/2/2023,2,-1327.55,NULL,3/24/2022,2/21/2023
1330611,12/28/2021,3/25/2023,1,-242.34,NULL,1/4/2022,1/4/2022
1330728,12/29/2021,3/11/2023,1,-66.93,-10,1/2/2022,1/2/2022
1330903,12/29/2021,5/25/2023,1,-960.33,NULL,3/21/2023,3/21/2023
1330917,12/29/2021,12/2/2022,1,-137.94,NULL,3/14/2022,3/14/2022
1330983,12/29/2021,4/16/2023,1,-53.17,NULL,4/8/2023,4/8/2023
1330998,12/29/2021,5/2/2022,1,-45.84,-10,12/30/2021,12/30/2021
1331048,12/29/2021,6/14/2022,2,-444.34,-10,12/31/2021,4/10/2022
1331109,12/29/2021,4/12/2023,2,-1082.13,NULL,4/12/2023,4/12/2023
1331122,12/29/2021,5/30/2023,2,-4894.38,NULL,3/25/2023,6/1/2023
1331204,12/29/2021,7/13/2022,1,-189.75,NULL,1/27/2022,1/27/2022
1331248,12/29/2021,8/3/2022,3,-2503.45,-15,1/8/2022,6/22/2022
1331286,12/29/2021,11/12/2022,1,-1082.34,-10,2/21/2022,2/21/2022
1331298,12/29/2021,5/31/2023,1,-322.92,NULL,4/3/2023,4/3/2023
1331488,12/29/2021,6/1/2023,2,-1248.58,NULL,8/15/2022,12/27/2022
1331500,12/29/2021,5/16/2023,4,-1469.6,NULL,9/14/2022,4/9/2023
1331527,12/29/2021,5/31/2023,1,-78.2,-10,1/23/2023,1/23/2023
1331659,12/30/2021,5/31/2023,2,-432.81,NULL,12/23/2022,12/23/2022
1331741,12/30/2021,5/21/2023,2,-2295.78,NULL,3/7/2023,4/8/2023
1331902,12/30/2021,6/1/2023,2,-2052.04,NULL,3/15/2023,5/31/2023
1331927,12/30/2021,7/29/2022,1,-187.8,-10,1/6/2022,1/6/2022
1331937,12/30/2021,5/15/2023,1,-318.12,NULL,9/13/2022,9/13/2022
1331978,12/30/2021,6/1/2023,1,-301.94,NULL,6/4/2022,6/4/2022
1332104,12/30/2021,5/29/2023,2,-142.92,-10,1/28/2022,5/29/2023
1332394,12/30/2021,4/9/2022,1,-214.38,-10,3/14/2022,3/14/2022
1332426,12/30/2021,5/30/2023,1,-147.53,NULL,4/27/2022,4/27/2022
1332439,12/30/2021,1/21/2022,1,-122.17,NULL,1/13/2022,1/13/2022
1332441,12/30/2021,9/12/2022,1,-151.39,NULL,6/4/2022,6/4/2022
1332464,12/30/2021,4/16/2023,1,-141.34,-15,2/13/2023,2/13/2023
1332779,12/31/2021,5/23/2023,1,-251.49,NULL,5/17/2022,5/17/2022
1332782,12/31/2021,5/30/2023,1,-199.51,NULL,8/11/2022,8/11/2022
1332795,12/31/2021,9/6/2022,4,-1690.07,-10,1/4/2022,9/6/2022
1332814,12/31/2021,5/30/2023,1,-306.56,NULL,3/21/2023,3/21/2023
1332836,12/31/2021,5/28/2023,1,-563.98,NULL,7/20/2022,7/20/2022
1332861,12/31/2021,5/8/2023,1,-371.78,-10,5/8/2023,5/8/2023
1333125,12/31/2021,4/8/2022,1,-155.7,-10,2/25/2022,2/25/2022
1333411,1/1/2022,5/31/2023,1,-171.37,NULL,5/19/2023,5/19/2023
1333567,1/1/2022,5/27/2023,3,-153.38,NULL,8/27/2022,8/27/2022
1333585,1/1/2022,2/2/2023,1,-92.61,-10,1/2/2022,1/2/2022
1333637,1/1/2022,5/29/2023,1,-881.13,NULL,12/27/2022,12/27/2022
1333730,1/1/2022,5/18/2023,1,-633.03,NULL,6/22/2022,6/22/2022
1333799,1/1/2022,5/29/2023,1,-1024.17,NULL,3/13/2023,3/13/2023
1333840,1/1/2022,6/1/2023,9,-2504.26,-25,4/22/2022,6/1/2023
1333972,1/1/2022,4/11/2023,1,-157.54,NULL,3/2/2022,3/2/2022
1334063,1/2/2022,4/27/2023,1,-292.65,NULL,1/3/2023,1/3/2023
1334093,1/2/2022,4/26/2023,5,-4704.52,-25,8/25/2022,3/15/2023
1334270,1/2/2022,5/18/2023,1,-122.07,NULL,3/10/2023,3/10/2023
1334366,1/2/2022,5/16/2022,1,-735.95,-10,1/6/2022,1/6/2022
1334418,1/2/2022,4/30/2023,1,-94.32,-10,1/13/2022,1/13/2022
1334446,1/2/2022,5/31/2023,1,-663.81,NULL,6/18/2022,6/18/2022
1334546,1/2/2022,5/1/2023,1,-264.98,-10,10/13/2022,10/13/2022
1334583,1/2/2022,4/13/2023,1,-487.59,-10,2/15/2022,2/15/2022
1334602,1/2/2022,3/14/2022,1,-762.75,-10,2/20/2022,2/20/2022
1334620,1/2/2022,6/1/2023,1,-100.87,NULL,4/18/2022,4/18/2022
1335011,1/3/2022,3/9/2023,1,-175.77,-10,2/25/2022,2/25/2022
1335194,1/3/2022,8/6/2022,2,-232.43,-30,3/26/2022,4/2/2022
1335217,1/3/2022,1/7/2022,2,-676.72,-10,1/4/2022,1/9/2022
1335229,1/3/2022,5/30/2023,1,-129.64,-80,4/8/2022,4/8/2022
1335312,1/3/2022,7/11/2022,1,-2325.79,NULL,5/11/2022,5/11/2022
1335313,1/3/2022,5/12/2023,1,-159.56,NULL,5/3/2023,5/3/2023
1335355,1/3/2022,4/29/2023,1,-209.41,-10,3/16/2022,3/16/2022
1335360,1/3/2022,5/26/2023,2,-451.17,-30,5/3/2022,5/15/2023
1335392,1/3/2022,1/5/2023,2,-560.14,-10,2/11/2022,1/5/2023
1335463,1/3/2022,5/26/2023,1,-100.77,-10,1/5/2022,1/5/2022
1335475,1/3/2022,9/5/2022,1,-537.54,NULL,5/29/2022,5/29/2022
1335529,1/3/2022,5/27/2023,3,-671.61,NULL,4/4/2022,9/20/2022
1335582,1/3/2022,6/1/2023,7,-1608.04,NULL,8/11/2022,5/5/2023
1335649,1/3/2022,4/27/2023,1,-938.68,NULL,5/17/2022,5/17/2022
1335661,1/3/2022,6/2/2023,2,-886.28,NULL,8/19/2022,8/31/2022
1335715,1/3/2022,3/13/2023,2,-906.91,NULL,8/7/2022,10/17/2022
1335722,1/3/2022,9/3/2022,2,-1217.15,-10,1/27/2022,2/1/2022
1335727,1/3/2022,5/19/2023,1,-146.86,-10,1/31/2022,1/31/2022
1335985,1/4/2022,11/15/2022,2,-560.63,-10,2/10/2022,2/11/2022
1336047,1/4/2022,9/4/2022,1,-1475.18,NULL,1/27/2022,1/27/2022
1336057,1/4/2022,12/5/2022,1,-39.79,-10,1/15/2022,1/15/2022
1336124,1/4/2022,4/20/2023,1,-194.82,NULL,4/4/2023,4/4/2023
1336129,1/4/2022,3/9/2023,1,-671.85,-10,4/8/2022,4/8/2022
1336232,1/4/2022,5/31/2023,1,-184.3,NULL,3/22/2023,3/22/2023
1336240,1/4/2022,1/11/2023,2,-617.99,-10,2/8/2022,2/11/2022
1336242,1/4/2022,6/2/2023,2,-340.68,NULL,11/26/2022,11/26/2022
1336354,1/4/2022,3/12/2022,1,-86.06,-10,2/28/2022,2/28/2022
1336360,1/4/2022,4/29/2023,1,-860.73,NULL,11/8/2022,11/8/2022
1336455,1/4/2022,3/9/2023,1,-330.75,NULL,1/26/2023,1/26/2023
1336501,1/4/2022,5/25/2023,1,-305.6,NULL,2/3/2023,2/3/2023
1336511,1/4/2022,8/31/2022,1,-449.56,NULL,4/27/2022,4/27/2022
1336570,1/4/2022,11/17/2022,3,-870.89,NULL,3/1/2022,8/18/2022
1336609,1/4/2022,4/24/2023,1,-118.88,NULL,2/5/2023,2/5/2023
1336653,1/4/2022,5/23/2023,2,-639.79,-10,1/23/2022,3/24/2022
1336659,1/4/2022,5/30/2023,1,-123.06,-30,2/15/2023,2/15/2023
1336670,1/4/2022,5/8/2023,1,-263.89,NULL,5/1/2023,5/1/2023
1336720,1/4/2022,8/2/2022,1,-99.88,NULL,5/24/2022,5/24/2022
1336737,1/4/2022,3/18/2023,1,-1254.34,NULL,10/27/2022,10/27/2022
1336759,1/4/2022,1/8/2022,1,-276.32,-10,1/8/2022,1/8/2022
1336791,1/4/2022,5/29/2023,2,-851.73,-20,2/20/2022,4/11/2023
1337011,1/5/2022,1/20/2022,1,-666.65,NULL,1/20/2022,1/20/2022
1337125,1/5/2022,5/11/2023,1,-196.92,NULL,9/13/2022,9/13/2022
1337156,1/5/2022,5/7/2023,2,-638.12,-10,2/11/2022,2/13/2022
1337197,1/5/2022,5/26/2023,1,-200.14,NULL,4/5/2022,4/5/2022
1337206,1/5/2022,4/14/2022,1,-192.51,NULL,2/18/2022,2/18/2022
1337211,1/5/2022,5/19/2022,1,-333.01,-10,3/7/2022,3/7/2022
1337212,1/5/2022,5/25/2023,1,-41.79,NULL,2/15/2023,2/15/2023
1337389,1/5/2022,6/2/2023,2,-771.36,-30,5/24/2022,1/11/2023
1337421,1/5/2022,6/1/2023,1,-702.91,NULL,4/7/2022,4/7/2022
1337482,1/5/2022,1/7/2022,1,-346.1,-10,1/9/2022,1/9/2022
1337510,1/5/2022,6/1/2023,3,-709.31,-20,2/16/2022,2/1/2023
1337527,1/5/2022,6/1/2023,2,-502.05,-10,1/26/2022,2/1/2022
1337568,1/5/2022,4/6/2023,1,-142.79,NULL,11/22/2022,11/22/2022
1337617,1/5/2022,2/8/2022,1,-159.14,-10,2/6/2022,2/6/2022
1337624,1/5/2022,5/7/2023,1,-71.24,-10,1/8/2022,1/8/2022
1337645,1/5/2022,3/4/2022,1,-196.22,NULL,3/4/2022,3/4/2022
1337675,1/5/2022,5/29/2023,1,-25.91,-10,1/7/2022,1/7/2022
1337862,1/6/2022,5/25/2022,1,-158.77,-20,5/3/2022,5/3/2022
1337948,1/6/2022,5/3/2023,1,-818.09,NULL,4/6/2023,4/6/2023
1337950,1/6/2022,6/1/2023,1,-147.98,NULL,2/11/2022,2/11/2022
1337960,1/6/2022,6/1/2023,1,-171.72,-10,8/15/2022,8/15/2022
1337991,1/6/2022,4/17/2023,1,-261.3,-10,1/12/2022,1/12/2022
1337999,1/6/2022,4/4/2022,1,-114.53,NULL,2/3/2022,2/3/2022
1338234,1/6/2022,11/1/2022,1,-63.43,-30,9/21/2022,9/21/2022
1338362,1/6/2022,6/1/2023,2,-1675.46,-10,3/18/2022,3/18/2022
1338373,1/6/2022,1/8/2023,2,-179.96,NULL,1/23/2022,2/19/2022
1338534,1/6/2022,5/9/2023,1,-181.13,-10,3/16/2022,3/16/2022
1338602,1/6/2022,3/9/2023,2,-253.92,-10,2/22/2022,3/7/2022
1338608,1/6/2022,6/1/2023,1,-598.47,NULL,6/5/2022,6/5/2022
1338873,1/7/2022,3/7/2023,2,-99.81,NULL,5/23/2022,1/11/2023
1339042,1/7/2022,4/3/2023,2,-2190.13,-10,1/7/2022,1/7/2022
1339084,1/7/2022,5/24/2023,1,-710.87,NULL,2/11/2023,2/11/2023
1339223,1/7/2022,2/6/2023,1,-54.02,NULL,2/6/2023,2/6/2023
1339359,1/7/2022,5/26/2023,1,-532.34,-10,4/30/2022,4/30/2022
1339383,1/7/2022,5/23/2023,1,-221.72,NULL,5/3/2023,5/3/2023
1339433,1/7/2022,1/22/2022,2,-1017.59,-10,1/10/2022,1/22/2022
1339484,1/7/2022,6/1/2023,1,-782.98,NULL,6/25/2022,6/25/2022
1339493,1/7/2022,5/4/2023,1,-239.02,NULL,4/9/2023,4/9/2023
1339514,1/7/2022,5/31/2023,2,-2426.25,NULL,5/27/2022,6/10/2022
1339917,1/8/2022,5/28/2023,1,-87.31,NULL,4/26/2022,4/26/2022
1340013,1/8/2022,4/9/2023,6,-3214.63,-10,3/5/2022,4/9/2023
1340044,1/8/2022,5/31/2023,1,-162.95,NULL,5/12/2023,5/12/2023
1340158,1/8/2022,6/12/2022,1,-716.26,NULL,6/11/2022,6/11/2022
1340293,1/8/2022,8/11/2022,1,-758.32,NULL,8/6/2022,8/6/2022
1340340,1/8/2022,6/1/2023,1,-179.02,NULL,10/28/2022,10/28/2022
1340344,1/8/2022,5/26/2023,1,-38.54,NULL,2/15/2023,2/15/2023
1340435,1/9/2022,12/27/2022,1,-23.75,NULL,8/20/2022,8/20/2022
1340451,1/9/2022,3/22/2023,1,-2347.32,NULL,12/15/2022,12/15/2022
1340479,1/9/2022,5/26/2023,1,-304.71,NULL,6/29/2022,6/29/2022
1340637,1/9/2022,5/28/2023,3,-812.39,NULL,4/26/2022,4/23/2023
1340657,1/9/2022,2/17/2022,1,-942.74,NULL,2/15/2022,2/15/2022
1340658,1/9/2022,2/7/2022,2,-297.81,-20,1/26/2022,2/7/2022
1340667,1/9/2022,5/26/2023,1,-162.38,NULL,1/28/2023,1/28/2023
1340693,1/9/2022,12/3/2022,1,-217.44,NULL,8/28/2022,8/28/2022
1340777,1/9/2022,8/24/2022,1,-372.04,-10,4/27/2022,4/27/2022
1340791,1/9/2022,5/9/2023,3,-1125.14,-10,2/1/2022,2/11/2022
1340819,1/9/2022,4/27/2022,1,-226.28,-10,3/21/2022,3/21/2022
1340909,1/9/2022,5/28/2023,5,-2846.47,-120,7/11/2022,5/22/2023
1340911,1/9/2022,3/5/2023,1,-426.21,-10,3/7/2022,3/7/2022
1340918,1/9/2022,6/16/2022,1,-322.45,NULL,3/6/2022,3/6/2022
1340983,1/9/2022,2/18/2023,1,-686.38,-10,4/2/2022,4/2/2022
1341006,1/9/2022,3/31/2022,1,-915.66,NULL,1/21/2022,1/21/2022
1341007,1/9/2022,2/3/2023,1,-99.93,NULL,11/5/2022,11/5/2022
1341073,1/9/2022,7/30/2022,2,-4873.1,NULL,4/8/2022,4/8/2022
1341125,1/9/2022,2/20/2022,1,-684.55,-10,2/20/2022,2/20/2022
1341231,1/9/2022,4/30/2023,1,-167.19,-10,1/11/2022,1/11/2022
1341260,1/9/2022,6/8/2022,1,-414.81,-10,2/2/2022,2/2/2022
1341523,1/10/2022,12/12/2022,1,-595.89,-10,1/14/2022,1/14/2022
1341576,1/10/2022,8/20/2022,1,-132.68,NULL,3/18/2022,3/18/2022
1341590,1/10/2022,4/27/2022,1,-645.35,NULL,4/20/2022,4/20/2022
1341605,1/10/2022,4/3/2022,1,-129.7,NULL,2/20/2022,2/20/2022
1341614,1/10/2022,5/23/2023,1,-1649.38,NULL,1/4/2023,1/4/2023
1341707,1/10/2022,5/1/2023,3,-679.82,NULL,12/9/2022,4/27/2023
1341727,1/10/2022,9/18/2022,1,-634.61,NULL,5/2/2022,5/2/2022
1341764,1/10/2022,5/30/2023,2,-1468.74,NULL,7/27/2022,5/8/2023
1341887,1/10/2022,11/27/2022,2,-1990.36,-10,8/2/2022,10/22/2022
1341898,1/10/2022,5/26/2023,1,-118.81,-10,2/2/2022,2/2/2022
1342007,1/10/2022,3/9/2022,1,-154.33,-10,1/29/2022,1/29/2022
1342052,1/10/2022,5/2/2023,1,-193.84,NULL,11/10/2022,11/10/2022
1342093,1/10/2022,7/16/2022,1,-125.97,NULL,6/28/2022,6/28/2022
1342169,1/10/2022,5/23/2022,1,-326.59,-10,2/16/2022,2/16/2022
1342223,1/10/2022,4/28/2023,2,-1003.89,NULL,10/25/2022,4/25/2023
1342280,1/10/2022,5/26/2023,4,-2441.27,-25,7/25/2022,5/22/2023
1342295,1/10/2022,5/15/2022,1,-89.26,-10,3/12/2022,3/12/2022
1342422,1/11/2022,4/9/2023,2,-2304.43,-30,2/2/2022,11/28/2022
1342568,1/11/2022,5/27/2023,1,-315.32,NULL,4/9/2022,4/9/2022
1342577,1/11/2022,6/1/2023,2,-153.71,NULL,2/17/2023,2/23/2023
1342602,1/11/2022,2/11/2022,1,-223.26,-10,2/8/2022,2/8/2022
1342657,1/11/2022,1/11/2022,1,-458.41,NULL,1/11/2022,1/11/2022
1342764,1/11/2022,5/30/2023,2,-178.89,-10,6/11/2022,4/5/2023
1342771,1/11/2022,1/17/2023,2,-260.42,NULL,10/30/2022,1/3/2023
1342807,1/11/2022,2/15/2023,1,-310.44,NULL,6/5/2022,6/5/2022
1342846,1/11/2022,5/29/2023,1,-1019.34,NULL,1/15/2022,1/15/2022
1342848,1/11/2022,3/15/2023,1,-105.82,-10,3/10/2022,3/10/2022
1342880,1/11/2022,4/22/2023,1,-335.64,NULL,9/22/2022,9/22/2022
1342891,1/11/2022,4/18/2023,1,-358.55,-10,1/9/2023,1/9/2023
1342937,1/11/2022,5/17/2023,1,-1016.66,NULL,10/17/2022,10/17/2022
1343044,1/11/2022,4/3/2022,1,-1325.92,-10,3/5/2022,3/5/2022
1343069,1/11/2022,2/22/2023,1,-188.98,NULL,9/28/2022,9/28/2022
1343147,1/11/2022,5/21/2023,1,-154.41,NULL,10/20/2022,10/20/2022
1343195,1/11/2022,6/2/2023,1,-247.6,NULL,4/27/2022,4/27/2022
1343251,1/11/2022,2/12/2022,1,-422.87,-10,1/12/2022,1/12/2022
1343314,1/11/2022,5/2/2022,1,-2815.79,NULL,1/20/2022,1/20/2022
1343320,1/11/2022,6/2/2023,1,-510.77,-15,3/2/2023,3/2/2023
1343412,1/12/2022,5/31/2023,2,-549.89,NULL,2/16/2023,2/16/2023
1343416,1/12/2022,6/2/2023,1,-102.7,NULL,10/28/2022,10/28/2022
1343460,1/12/2022,6/1/2023,2,-466.28,NULL,3/3/2022,2/24/2023
1343493,1/12/2022,5/24/2023,2,-445.98,-10,4/5/2022,12/5/2022
1343548,1/12/2022,5/22/2023,2,-149.82,-10,3/24/2022,5/19/2022
1343604,1/12/2022,5/25/2023,1,-87.33,NULL,7/29/2022,7/29/2022
1343606,1/12/2022,5/31/2023,1,-988.4,NULL,12/3/2022,12/3/2022
1343666,1/12/2022,9/15/2022,2,-2079.88,NULL,3/17/2022,9/15/2022
1343751,1/12/2022,5/30/2023,1,-879.41,NULL,2/1/2022,2/1/2022
1343787,1/12/2022,5/30/2022,1,-423.63,NULL,2/11/2022,2/11/2022
1343849,1/12/2022,3/28/2022,1,-617.22,-10,1/16/2022,1/16/2022
1343850,1/12/2022,12/12/2022,1,-862.46,NULL,5/21/2022,5/21/2022
1343920,1/12/2022,3/9/2022,1,-97.39,-10,1/15/2022,1/15/2022
1343924,1/12/2022,5/29/2023,2,-658.03,NULL,3/23/2022,4/27/2023
1343965,1/12/2022,5/30/2023,2,-559.02,NULL,11/10/2022,12/17/2022
1343997,1/12/2022,5/7/2023,1,-428.96,NULL,6/15/2022,6/15/2022
1344052,1/12/2022,4/19/2023,1,-305.58,-10,1/26/2022,1/26/2022
1344132,1/12/2022,10/21/2022,2,-684.95,NULL,3/27/2022,3/27/2022
1344228,1/12/2022,5/30/2023,2,-142.09,-115,2/18/2022,3/30/2023
1344238,1/12/2022,7/15/2022,1,-242.24,NULL,4/27/2022,4/27/2022
1344249,1/12/2022,5/22/2023,1,-352.79,NULL,8/13/2022,8/13/2022
1344250,1/12/2022,5/20/2023,1,-125.61,NULL,2/20/2023,2/20/2023
1344382,1/13/2022,7/31/2022,1,-952.82,NULL,8/26/2022,8/26/2022
1344441,1/13/2022,3/9/2023,1,-2368.25,-10,4/25/2022,4/25/2022
1344636,1/13/2022,5/31/2023,6,-1655.05,-30,4/5/2022,5/24/2023
1344647,1/13/2022,4/21/2023,1,-167.46,-10,3/23/2022,3/23/2022
1344719,1/13/2022,1/10/2023,1,-74.52,NULL,9/11/2022,9/11/2022
1344849,1/13/2022,5/9/2023,1,-279.82,NULL,3/12/2022,3/12/2022
1344916,1/13/2022,5/24/2023,3,-1997.32,NULL,1/21/2022,1/14/2023
1344965,1/13/2022,5/31/2023,3,-618.09,NULL,3/18/2022,9/4/2022
1344980,1/13/2022,5/26/2023,1,-338.33,NULL,5/28/2022,5/28/2022
1344984,1/13/2022,3/15/2023,1,-282.78,NULL,6/24/2022,6/24/2022
1344989,1/13/2022,5/24/2023,1,-83.41,-10,1/19/2022,1/19/2022
1344996,1/13/2022,6/1/2023,2,-601.04,-10,1/15/2022,1/15/2022
1345007,1/13/2022,4/8/2023,1,-138.68,NULL,4/19/2022,4/19/2022
1345029,1/13/2022,5/4/2023,2,-132.24,-10,2/10/2022,7/8/2022
1345036,1/13/2022,12/12/2022,2,-462.75,-10,2/16/2022,3/1/2022
1345045,1/13/2022,5/3/2023,2,-602.27,NULL,12/28/2022,12/28/2022
1345056,1/13/2022,5/31/2023,3,-1823.46,-70,8/22/2022,1/22/2023
1345062,1/13/2022,2/3/2023,4,-1922.14,-40,3/11/2022,10/1/2022
1345082,1/13/2022,5/19/2023,1,-479.07,NULL,5/1/2022,5/1/2022
1345215,1/13/2022,5/24/2023,1,-351.69,-10,4/4/2022,4/4/2022
1345236,1/13/2022,5/10/2023,1,-84.2,NULL,1/19/2022,1/19/2022
1345295,1/13/2022,9/5/2022,1,-1121.32,-10,9/5/2022,9/5/2022
1345416,1/14/2022,6/2/2023,1,-1079.78,NULL,11/15/2022,11/15/2022
